Timestamp,Location,pH,Dissolved_Oxygen_mg_L,Turbidity_NTU,Conductivity_uS_cm,Arsenic_mg_L,Lead_mg_L,Cadmium_mg_L,Chromium_mg_L,Mercury_mg_L,Latitude,Longitude
3/12/2024 2:00,Location_7,7.6,8.43,9.01,875.85,0.0001,0.0475,0.0056,0.0209,0.0044,18.556694,74.060502
3/12/2024 3:00,Location_8,6.54,5.66,1.48,1166.85,0.0225,0.0498,0.0025,0.0022,0.0001,18.585707,73.822902
3/12/2024 4:00,Location_9,7.55,5.69,6.74,852.33,0.0176,0.0188,0.0098,0.0295,0.0053,18.430487,73.886208
3/12/2024 5:00,Location_10,7.63,9.78,9.12,1277.1,0.0277,0.03,0.008,0.0275,0.0006,18.621265,74.046
3/12/2024 6:00,Location_11,6.38,4.06,2.1,146.8,0.0094,0.0428,0.0041,0.0039,0.0008,18.531479,74.011432
3/12/2024 7:00,Location_12,6.15,8.3,9.7,613.45,0.043,0.0059,0.0015,0.0472,0.0044,18.448569,73.857387
3/12/2024 8:00,Location_13,7.95,8.24,4.8,431.9,0.0129,0.0345,0.0079,0.005,0.0052,18.586503,74.03829
3/12/2024 9:00,Location_14,7.15,7.74,9.48,726.18,0.0113,0.0204,0.0012,0.0427,0.0032,18.401354,73.718782
3/12/2024 10:00,Location_15,6.15,9.94,6.93,201.33,0.024,0.0103,0.0019,0,0.0017,18.560714,74.012819
3/12/2024 11:00,Location_16,8.49,5.87,3.37,1435.78,0.0249,0.0201,0.0021,0.0441,0.0021,18.442294,73.782706
3/12/2024 12:00,Location_17,6.14,6.04,2.29,412.56,0.0108,0.0038,0.0056,0.001,0.0021,18.409717,73.814448
3/12/2024 13:00,Location_18,7.74,4.47,3.39,1391.23,0.0136,0.0348,0.0079,0.0379,0.002,18.72979,73.897286
3/12/2024 14:00,Location_19,8.46,6.66,1.38,696.25,0.0085,0.0126,0.0031,0.0181,0.0015,18.7665,73.879894
3/12/2024 15:00,Location_20,6.6,5.57,1.87,1479.73,0.0359,0.0156,0.0008,0.0369,0.0037,18.48307,73.908228
3/12/2024 16:00,Location_21,6.36,6.06,1.49,875.68,0.0385,0.0061,0.0046,0.0201,0.0054,18.615719,73.91791
3/12/2024 17:00,Location_22,6.3,9.01,4.52,1403.17,0.0231,0.0432,0.0075,0.0035,0.0018,18.511183,73.832611
3/12/2024 18:00,Location_23,6.76,9.61,8.06,107.49,0.0357,0.0247,0.0022,0.0384,0.0011,18.597431,73.770091
3/12/2024 19:00,Location_24,6.25,5.11,1.84,1147.53,0.0368,0.0286,0.0022,0.0036,0.005,18.574653,74.007392
3/12/2024 20:00,Location_25,7.73,6.24,1.74,1364.27,0.0069,0.0285,0.0095,0.0461,0.0045,18.50762,73.85999
3/12/2024 21:00,Location_26,6.16,9.57,6.61,295.61,0.0483,0.0205,0.0095,0.0025,0.0056,18.680157,73.902336
3/12/2024 22:00,Location_27,7.27,4.37,2.37,234.58,0.0411,0.0096,0.0099,0.024,0.001,18.450596,73.957879
3/12/2024 23:00,Location_28,8.49,4.55,1.43,694.4,0.0102,0.0373,0.0081,0.0362,0.0009,18.421229,74.063855
3/13/2024 0:00,Location_29,8.03,4.98,2.09,1407.15,0.0093,0.0064,0.0019,0.0197,0.0032,18.70707,73.983021
3/13/2024 1:00,Location_30,7.54,7.57,9.28,859.34,0.0063,0.0052,0.0021,0.0109,0.0037,18.666372,73.718184
3/13/2024 2:00,Location_31,6.77,4.9,8.3,838.44,0.0069,0.0355,0.0034,0.038,0.0029,18.59941,74.035424
3/13/2024 3:00,Location_32,7.56,9.81,3.86,297.58,0.0374,0.0104,0.0032,0.0392,0.0036,18.587116,74.095742
3/13/2024 4:00,Location_33,7.32,6.68,6.73,101.11,0.0235,0.0153,0.0096,0.0461,0.0011,18.598965,73.888994
3/13/2024 5:00,Location_34,7.07,7.01,5.6,1234.2,0.0391,0.0238,0.0079,0.0188,0.0029,18.57481,74.087836
3/13/2024 6:00,Location_35,6.33,5.48,6.93,222.6,0.0373,0.0225,0.0072,0.0253,0.0039,18.557157,73.918931
3/13/2024 7:00,Location_36,8.22,6.83,6.99,987.39,0.0302,0.0354,0.0019,0.0182,0.0026,18.599876,73.883846
3/13/2024 8:00,Location_37,7.12,7.97,6.47,1380.46,0.0343,0.0312,0.0091,0.0129,0.0041,18.611406,73.832562
3/13/2024 9:00,Location_38,6.49,8.51,3.03,392.11,0.0009,0.0322,0.0083,0.0376,0.0027,18.676761,73.963022
3/13/2024 10:00,Location_39,6.92,8.52,0.87,1031.38,0.0156,0.0357,0.0016,0.017,0.002,18.684483,73.791928
3/13/2024 11:00,Location_40,7.04,7.47,4.83,210.18,0.0319,0.0146,0.0087,0.0214,0.0018,18.551052,73.741974
3/13/2024 12:00,Location_41,8.07,9.43,8.96,945.26,0.0005,0.0161,0.0027,0.0202,0.0025,18.565416,73.710895
3/13/2024 13:00,Location_42,7.83,8.9,5.91,329.5,0.0016,0.0219,0.0008,0.0356,0.0001,18.549479,73.816952
3/13/2024 14:00,Location_43,7.92,8.54,8.41,1130.33,0.0426,0.0154,0.0066,0.0459,0.004,18.614614,73.858308
3/13/2024 15:00,Location_44,6.03,4.33,9.92,521.72,0.0342,0.0492,0.0065,0.0333,0.0051,18.581341,73.920831
3/13/2024 16:00,Location_45,7.04,4.04,2.05,748.75,0.0133,0.0407,0.0009,0.0236,0.0021,18.755839,73.8171
3/13/2024 17:00,Location_46,7.2,5.27,7.07,939.2,0.0344,0.0082,0.0032,0.039,0.0003,18.678545,74.093624
3/13/2024 18:00,Location_47,6.05,7.98,6.91,339.78,0.0396,0.0003,0.0099,0.032,0.0059,18.759463,73.816698
3/13/2024 19:00,Location_48,6.65,6.47,9.81,1138.29,0.0153,0.0021,0.0068,0.003,0.0016,18.683655,73.87639
3/13/2024 20:00,Location_49,7.9,6.41,9.86,523.7,0.0018,0.0122,0.0073,0.0048,0.0008,18.788397,73.74131
3/13/2024 21:00,Location_50,6.34,9.31,7.02,1027.32,0.0466,0.0057,0.0021,0.0019,0.0022,18.654295,73.804251
3/13/2024 22:00,Location_1,7.34,9.37,2.81,321.6,0.0173,0.0267,0.0008,0.0228,0.0044,18.78542,73.719333
3/13/2024 23:00,Location_2,6.54,9.46,8.09,1063.36,0.0053,0.0429,0.0028,0.0413,0.0018,18.463268,73.923803
3/14/2024 0:00,Location_3,6.03,5.88,1.52,279.46,0.0246,0.0368,0.0025,0.0157,0.0034,18.420991,74.000426
3/14/2024 1:00,Location_4,6.6,8.15,7.92,695.5,0.0384,0.0108,0.0023,0.0192,0.0025,18.63165,73.778284
3/14/2024 2:00,Location_5,8.44,5.63,9.15,446.09,0.0111,0.02,0.0019,0.0455,0.0007,18.793397,73.847164
3/14/2024 3:00,Location_6,8,5.14,4.14,1147.73,0.0135,0.0254,0.0057,0.0418,0.002,18.567042,73.706646
3/14/2024 4:00,Location_7,8.4,5.11,6.49,466.85,0.0121,0.0405,0.0033,0.0333,0.0043,18.484817,74.035809
3/14/2024 5:00,Location_8,7.22,6.05,4.59,1334.4,0.0496,0.042,0.0082,0.0133,0.0037,18.608617,74.011985
3/14/2024 6:00,Location_9,6.27,6.58,4.66,1348.55,0.0099,0.0455,0.0018,0.0059,0.0007,18.659519,73.725302
3/14/2024 7:00,Location_10,7.37,8.99,3.45,375.02,0.0288,0.0255,0.0046,0.0008,0.001,18.526071,73.845947
3/14/2024 8:00,Location_11,7.14,4.72,7.74,959.38,0.0463,0.0347,0.0001,0.0054,0.0038,18.685908,74.082115
3/14/2024 9:00,Location_12,8.11,8.41,9.39,222.8,0.0073,0.0056,0.0048,0.0146,0.0049,18.790046,73.856811
3/14/2024 10:00,Location_13,6.25,7.19,9.44,648.15,0.0485,0.0283,0.0006,0.0276,0.0021,18.758785,73.910483
3/14/2024 11:00,Location_14,7.22,5.73,2.16,1098.65,0.0474,0.0124,0.0098,0.0032,0.0036,18.516634,73.842097
3/14/2024 12:00,Location_15,6.38,6.96,8.81,1023.19,0.0442,0.0216,0.0079,0.0068,0.001,18.530689,73.938453
3/14/2024 13:00,Location_16,6.81,5.8,7.51,974.58,0.0107,0.0317,0.0049,0.0091,0.0019,18.548616,74.091263
3/14/2024 14:00,Location_17,7.84,7.58,2.9,495.56,0.0317,0.0128,0.0009,0.0316,0.0001,18.557821,74.099001
3/14/2024 15:00,Location_18,7.19,6.6,1.14,629.23,0.038,0.0026,0.0059,0.0308,0.0046,18.440128,74.009886
3/14/2024 16:00,Location_19,6.94,4.99,3.05,244.12,0.0493,0.0005,0.0076,0.0275,0.0024,18.704785,73.861724
3/14/2024 17:00,Location_20,6.99,4.7,9.17,1106.63,0.009,0.0011,0.0019,0.0125,0.0049,18.546136,73.897773
3/14/2024 18:00,Location_21,7.15,7.28,6.52,805.44,0.0383,0.0004,0.0057,0.0186,0.0043,18.751928,73.842693
3/14/2024 19:00,Location_22,7.96,9.41,7.35,1092.27,0.0169,0.0055,0.0081,0.0048,0.005,18.770776,74.09423
3/14/2024 20:00,Location_23,8.23,6.06,2.94,448.52,0.0088,0.012,0.0077,0.0113,0.0017,18.409773,73.983104
3/14/2024 21:00,Location_24,8.39,8.4,7.33,554.21,0.0211,0.0111,0.008,0.0449,0.0011,18.795401,73.879573
3/14/2024 22:00,Location_25,7.97,7.95,0.77,567.9,0.0397,0.0493,0.0088,0.049,0.0058,18.684009,73.704846
3/14/2024 23:00,Location_26,6.79,9.59,4.07,136.04,0.0232,0.0153,0.0094,0.0324,0.0043,18.608157,73.908193
3/15/2024 0:00,Location_27,7.72,8.93,6.45,577.47,0.0269,0.0064,0.0041,0.0458,0.005,18.555811,74.093571
3/15/2024 1:00,Location_28,7.09,7.4,1.89,1224.63,0.0498,0.0273,0.0057,0.0321,0.0001,18.607407,73.909224
3/15/2024 2:00,Location_29,6.64,7.94,8.32,1356.22,0.02,0.0429,0.0079,0.0017,0.0021,18.52985,73.772971
3/15/2024 3:00,Location_30,8.1,9.39,2.73,825.51,0.0308,0.0339,0.007,0.0498,0.0045,18.649075,73.708837
3/15/2024 4:00,Location_31,6.1,6.4,6.7,737.7,0.0183,0.0148,0.01,0.0049,0.0005,18.437192,73.841882
3/15/2024 5:00,Location_32,8.25,5.96,4.35,143.15,0.0196,0.0281,0.0001,0.0341,0.0034,18.648449,74.067291
3/15/2024 6:00,Location_33,7.15,4.06,6.16,1330.89,0.0348,0.0357,0.0036,0.0126,0.0026,18.510138,74.098622
3/15/2024 7:00,Location_34,7.59,8.96,1.52,118.21,0.0469,0.0364,0.0028,0.0196,0.0001,18.407054,74.078147
3/15/2024 8:00,Location_35,7.65,8.81,0.66,1422.65,0.0271,0.0333,0.0026,0.0323,0.0014,18.621082,73.991768
3/15/2024 9:00,Location_36,8.24,4.63,9.14,784.9,0.0384,0.0435,0.0022,0.0218,0.0017,18.631379,73.923257
3/15/2024 10:00,Location_37,7.59,7.46,3.06,578.71,0.0045,0.0435,0.0071,0.0125,0.0007,18.570628,73.936274
3/15/2024 11:00,Location_38,7.53,6.78,8.29,1393.91,0.0106,0.0289,0.0008,0.0167,0.0038,18.428914,73.915597
3/15/2024 12:00,Location_39,6.17,4.71,9.99,134.15,0.0251,0.0215,0.0074,0.0171,0.0015,18.757337,73.98282
3/15/2024 13:00,Location_40,7.3,9.88,2.51,913.99,0.001,0.0321,0.0069,0.048,0.0017,18.644572,73.867549
3/15/2024 14:00,Location_41,6.38,5.29,3.02,868.51,0.0126,0.0409,0.0025,0.0399,0.0054,18.446285,73.967682
3/15/2024 15:00,Location_42,7.84,4.4,6.8,407.05,0.0259,0.0003,0.0025,0.0229,0.0028,18.604372,73.748645
3/15/2024 16:00,Location_43,7.28,7.57,9.67,700.44,0.0007,0.0496,0.0063,0.01,0.0024,18.598902,73.806278
3/15/2024 17:00,Location_44,7.7,8.43,9.2,1013.17,0.0132,0.0091,0.0076,0.0406,0.0043,18.424161,74.034401
3/15/2024 18:00,Location_45,6.1,4.19,5.28,1117.98,0.0257,0.0235,0.0088,0.0079,0.0055,18.642744,74.0615
3/15/2024 19:00,Location_46,6.21,7.95,8.05,101,0.0287,0.0436,0.0085,0.0105,0.0002,18.723331,73.915603
3/15/2024 20:00,Location_47,7.79,7.19,1.79,1411.59,0.0463,0.0113,0.0096,0.0183,0.0027,18.699603,73.712654
3/15/2024 21:00,Location_48,6.18,4.62,9.79,330.34,0.0323,0.0238,0.0058,0.044,0.0037,18.481188,74.070789
3/15/2024 22:00,Location_49,6.18,5.04,9.66,427.01,0.0207,0.0066,0.0091,0.0066,0.0019,18.744917,73.980826
3/15/2024 23:00,Location_50,6.03,7.41,2.06,468.86,0.0465,0.0198,0.0081,0.0061,0.0046,18.537017,73.865611
3/16/2024 0:00,Location_1,8.39,5.78,3.34,152.95,0.0392,0.0089,0.0089,0.0247,0.0058,18.778603,73.939352
3/16/2024 1:00,Location_2,7.84,9.63,1.45,272.27,0.01,0.0182,0.0001,0.0138,0.0057,18.428699,73.87191
3/16/2024 2:00,Location_3,6.88,8.91,3.08,1480.89,0.0065,0.0187,0.0097,0.0284,0.0016,18.594483,73.886136
3/16/2024 3:00,Location_4,6.74,9.9,8.25,541.3,0.0338,0.0497,0.0047,0.0226,0.0014,18.63885,74.054724
3/16/2024 4:00,Location_5,6.87,5.56,4.09,261.42,0.028,0.0497,0.008,0.0217,0.0057,18.49906,73.764434
3/16/2024 5:00,Location_6,7.94,9.82,1.34,249.79,0.0395,0.0057,0.0013,0.0056,0.0028,18.708552,73.741468
3/16/2024 6:00,Location_7,7.65,6.59,3.75,1107.24,0.0369,0.0363,0.004,0.0071,0.0012,18.650758,73.701091
3/16/2024 7:00,Location_8,6.46,6.09,9.82,1296.4,0.0313,0.0026,0.0027,0.0411,0.0042,18.407244,73.8256
3/16/2024 8:00,Location_9,6.44,4.3,6.48,459.73,0.0493,0.0015,0.0029,0.0443,0.0017,18.643347,73.758966
3/16/2024 9:00,Location_10,6.25,4.32,4.45,129.27,0.0267,0.0053,0.0012,0.0117,0.0016,18.596591,73.787994
3/16/2024 10:00,Location_11,7.65,8.15,2.08,412.33,0.0057,0.0483,0.0081,0.0057,0.0053,18.478412,73.704496
3/16/2024 11:00,Location_12,7.91,6.75,9.87,179.12,0.0414,0.047,0.0001,0.0027,0.001,18.798299,73.790878
3/16/2024 12:00,Location_13,6.66,5.36,8.3,244.75,0.0126,0.0097,0.0031,0.0304,0.0004,18.758865,73.833085
3/16/2024 13:00,Location_14,6.05,7.68,3.17,704.11,0.0389,0.0081,0.0017,0.0358,0.0016,18.517003,73.712627
3/16/2024 14:00,Location_15,6.21,5.52,1.17,421.89,0.0479,0.012,0.0059,0.0186,0.0036,18.616428,73.943162
3/16/2024 15:00,Location_16,8.42,7.47,1.04,822.32,0.0348,0.0258,0.0025,0.034,0.0007,18.526601,73.92752
3/16/2024 16:00,Location_17,6.74,6.16,1.64,454.89,0.0298,0.0285,0.0026,0.0356,0.0028,18.710198,73.738814
3/16/2024 17:00,Location_18,7.92,8.94,6.02,1416.75,0.023,0.0111,0.0049,0.0468,0.0038,18.772133,73.938004
3/16/2024 18:00,Location_19,7.56,8.92,9.32,1368.32,0.0182,0.0378,0.0065,0.0032,0.0051,18.543531,74.099462
3/16/2024 19:00,Location_20,6.95,6.86,5.22,893.53,0.0177,0.0155,0.0012,0.0096,0.0014,18.722234,74.077788
3/16/2024 20:00,Location_21,6.51,6.1,8.51,596.19,0.0318,0.0461,0.0018,0.0034,0.0049,18.599363,73.701068
3/16/2024 21:00,Location_22,6.3,6.18,4.74,633.61,0.0376,0.0328,0.0025,0.0434,0.0014,18.558631,74.018151
3/16/2024 22:00,Location_23,7.54,8.83,7.23,676.59,0.0339,0.0218,0.0097,0.0396,0.0041,18.775369,73.841442
3/16/2024 23:00,Location_24,7.94,5.97,7.45,1118.61,0.0099,0.0395,0.004,0.0287,0.0026,18.604162,73.725461
3/17/2024 0:00,Location_25,7.61,5.25,2.15,732.29,0.0247,0.0409,0.006,0.0042,0.0007,18.586964,73.818393
3/17/2024 1:00,Location_26,7.33,4.51,3.93,1299.42,0.0396,0.0145,0.0024,0.0137,0.0043,18.668974,73.828695
3/17/2024 2:00,Location_27,6.1,6.8,6.55,1421.73,0.0238,0.017,0.0049,0.0149,0.0013,18.504494,73.909298
3/17/2024 3:00,Location_28,8.42,6.89,1.17,570.32,0.0268,0.0468,0.0007,0.028,0.0011,18.529917,73.964434
3/17/2024 4:00,Location_29,8,9.05,3.93,884.97,0.0386,0.0082,0.0003,0.0129,0.0021,18.772818,73.999622
3/17/2024 5:00,Location_30,6.73,5.33,5.58,233.08,0.0331,0.0021,0.0047,0.0036,0.0039,18.671412,73.798361
3/17/2024 6:00,Location_31,8.45,6.29,9.96,380.66,0.0205,0.0227,0.004,0.0365,0.0014,18.730655,73.828708
3/17/2024 7:00,Location_32,7.5,8.85,5.01,678.85,0.0448,0.0401,0.0014,0.015,0.0011,18.508445,73.823353
3/17/2024 8:00,Location_33,7.46,8.94,8.25,388.68,0.0081,0.0386,0.0069,0.0226,0.0001,18.617516,73.845095
3/17/2024 9:00,Location_34,7.87,6.31,4.6,1327.18,0.0498,0.046,0.0099,0.0064,0.0028,18.788559,74.099863
3/17/2024 10:00,Location_35,8.03,6.75,8.07,321.6,0.0059,0.0267,0.004,0.0401,0.0026,18.527482,74.011177
3/17/2024 11:00,Location_36,7.64,5.82,6.16,737.93,0.0007,0.005,0.0062,0.0283,0.0014,18.464191,74.089996
3/17/2024 12:00,Location_37,6.32,9.6,8.92,947.98,0.0445,0.0294,0.0096,0.0451,0.0003,18.604354,73.977244
3/17/2024 13:00,Location_38,6.85,4.71,4.4,1068.61,0.0122,0.0389,0.0083,0.0248,0.0026,18.555128,73.862508
3/17/2024 14:00,Location_39,8.32,9.6,6.24,636.3,0.0365,0.0047,0.0046,0.0471,0.0047,18.463831,73.855898
3/17/2024 15:00,Location_40,6.56,8.1,6.49,1316.74,0.0406,0.0086,0.0074,0.0446,0.0043,18.755421,73.895432
3/17/2024 16:00,Location_41,6.93,7.19,4.47,895.65,0.0429,0.0006,0.0013,0.0288,0.0052,18.79629,73.866748
3/17/2024 17:00,Location_42,7.08,4.2,1.87,715.31,0.0496,0.0297,0.0051,0.0467,0.0001,18.627433,74.03133
3/17/2024 18:00,Location_43,7.1,6.85,1.39,194.14,0.0147,0.0443,0.0028,0.0162,0.0058,18.709871,73.886001
3/17/2024 19:00,Location_44,7.53,6.45,0.66,750.57,0.0355,0.0335,0.0016,0.0183,0.002,18.743615,73.818246
3/17/2024 20:00,Location_45,8.36,4.97,8.8,1249.03,0.0058,0.0491,0.0043,0.0023,0.0059,18.680393,74.009944
3/17/2024 21:00,Location_46,6.6,7.94,2.75,960.36,0.0203,0.0032,0.0013,0.0295,0.0015,18.417662,74.041768
3/17/2024 22:00,Location_47,6.3,9.83,2.51,1265.03,0.0424,0.0452,0.007,0.0361,0.0028,18.463054,73.868172
3/17/2024 23:00,Location_48,6.49,7.37,7.49,791.62,0.0184,0.0407,0.0046,0.0387,0.0021,18.428396,73.967123
3/18/2024 0:00,Location_49,8.22,8.29,3.54,265.85,0.0296,0.0157,0.0053,0.0075,0.0021,18.403952,73.723522
3/18/2024 1:00,Location_50,7.61,4.41,5.31,119.1,0.0252,0.0487,0.0015,0.0222,0.0051,18.522399,73.911786
3/18/2024 2:00,Location_1,6.71,6.51,2.04,524.51,0.0323,0.0144,0.0014,0.0088,0.0045,18.556942,73.717992
3/18/2024 3:00,Location_2,8.04,4.7,9.62,1077.19,0.0486,0.0445,0.0058,0.0331,0.006,18.496412,73.711676
3/18/2024 4:00,Location_3,8.15,7.68,8.59,1206.36,0.0028,0.044,0.0099,0.0079,0.0037,18.425842,73.94517
3/18/2024 5:00,Location_4,8.12,9.63,8.71,514.05,0.0287,0.0379,0.001,0.0452,0.0028,18.611945,73.821334
3/18/2024 6:00,Location_5,8.3,7.97,4.36,793.92,0.0432,0.0282,0.0029,0.0115,0.0005,18.509328,73.997015
3/18/2024 7:00,Location_6,6.63,4.46,7.74,689.57,0.0241,0.006,0.0087,0.0146,0.006,18.718415,74.058433
3/18/2024 8:00,Location_7,7.89,6.13,1.87,674.73,0.0039,0.0266,0.0007,0.0425,0.0033,18.403221,73.755756
3/18/2024 9:00,Location_8,7.15,7.3,0.58,423.89,0.028,0.0178,0.0088,0.0229,0.0042,18.737011,73.989809
3/18/2024 10:00,Location_9,8.1,6.42,0.69,290.92,0.0166,0.0396,0.0052,0.0012,0.0024,18.781901,73.905808
3/18/2024 11:00,Location_10,7.82,9,6.07,375.36,0.0077,0.0379,0.0041,0.0247,0.0033,18.686454,73.744848
3/18/2024 12:00,Location_11,7.94,8.89,4.83,177.47,0.0425,0.0455,0.0031,0.0042,0.0057,18.693458,73.960637
3/18/2024 13:00,Location_12,7.64,7.67,5.42,377.38,0.0261,0.0007,0.003,0.0493,0.001,18.773425,73.943787
3/18/2024 14:00,Location_13,6.44,6.24,0.57,112.88,0.0467,0.0405,0.0031,0.0294,0.0018,18.483629,73.906257
3/18/2024 15:00,Location_14,7.36,5.53,4.52,978.16,0.0403,0.0469,0.0088,0.0128,0.0009,18.797826,74.070588
3/18/2024 16:00,Location_15,8.46,4.64,7.32,542.93,0.0346,0.0395,0.0072,0.0282,0.0048,18.709392,73.908432
3/18/2024 17:00,Location_16,8.34,6.13,4.71,1462.4,0.0003,0.0065,0.0067,0.0038,0.0004,18.690628,74.096206
3/18/2024 18:00,Location_17,6.11,6.48,7.46,371.2,0.0214,0.0041,0.008,0.04,0.0005,18.544436,73.903692
3/18/2024 19:00,Location_18,6.41,8.05,2.71,584.16,0.0099,0.001,0.0026,0.0463,0.0018,18.618311,73.746341
3/18/2024 20:00,Location_19,6.33,7.95,8.22,600.98,0.0455,0.0314,0.0062,0.0437,0.0031,18.661567,73.888189
3/18/2024 21:00,Location_20,7.81,4.42,6.09,111.83,0.0087,0.0315,0.0046,0.0171,0.0024,18.648137,73.772932
3/18/2024 22:00,Location_21,8.04,6.37,2.5,1274.89,0.0143,0.0493,0.0078,0.0163,0.0003,18.681994,73.938853
3/18/2024 23:00,Location_22,6.53,5.09,2.75,144.79,0.0258,0.0199,0.0031,0.0018,0.0057,18.432953,73.977253
3/19/2024 0:00,Location_23,7.26,4.94,6.47,1416.25,0.0132,0.0166,0.0064,0.0326,0.0057,18.542259,73.887374
3/19/2024 1:00,Location_24,8.1,8.96,8.38,1348.9,0.0105,0.0312,0.0088,0.0267,0.0017,18.5736,73.739081
3/19/2024 2:00,Location_25,7.83,4.25,4.45,849.73,0.03,0.0413,0.004,0.023,0.0044,18.504252,73.887457
3/19/2024 3:00,Location_26,7.36,6.52,2.95,861.03,0.0044,0.0468,0.0007,0.0454,0.0035,18.469051,73.732582
3/19/2024 4:00,Location_27,7.48,5.01,8.74,1015.29,0.0029,0.0402,0.0052,0.0084,0.0014,18.455571,73.97285
3/19/2024 5:00,Location_28,7.27,9.28,6.86,641.87,0.0186,0.0213,0.0035,0.0005,0.0016,18.546553,74.016147
3/19/2024 6:00,Location_29,6.74,7.34,4.76,1006.11,0.036,0.0317,0.0067,0.0037,0.0029,18.597377,74.084952
3/19/2024 7:00,Location_30,7.41,5.39,5.14,162.68,0.0277,0.0428,0.0095,0.0112,0.0025,18.425191,73.759521
3/19/2024 8:00,Location_31,7.72,7.01,2.44,175.67,0.0211,0.0245,0.0049,0.0017,0.0017,18.778583,73.912968
3/19/2024 9:00,Location_32,8.18,8.39,6.45,740.12,0.0283,0.0108,0.0047,0.0251,0.0048,18.706097,73.927015
3/19/2024 10:00,Location_33,7.59,9.75,3.91,869.47,0.0183,0.0085,0.0065,0.0157,0.0029,18.692341,74.068991
3/19/2024 11:00,Location_34,7.9,5.32,9.96,1342.94,0.0468,0,0.001,0.009,0.0039,18.469144,73.950911
3/19/2024 12:00,Location_35,6.4,9.32,5.06,246.52,0.0027,0.0359,0.0025,0.0375,0.0011,18.64152,73.758204
3/19/2024 13:00,Location_36,7.15,9.61,5.12,1251.71,0.0337,0.0056,0.0092,0.0102,0.0032,18.61189,73.874541
3/19/2024 14:00,Location_37,6.02,9.5,5.88,394.07,0.0446,0.0122,0.0067,0.0344,0.0019,18.792988,73.961905
3/19/2024 15:00,Location_38,6.62,7.81,9.21,651.72,0.0402,0.0149,0.0001,0.0175,0.0032,18.699069,73.980114
3/19/2024 16:00,Location_39,7.82,7.78,8.11,543.24,0.0092,0.028,0.002,0.0256,0.0047,18.630305,74.04523
3/19/2024 17:00,Location_40,8.48,6.42,4.79,660.22,0.0148,0.0199,0.0068,0.0467,0.0046,18.740325,73.772203
3/19/2024 18:00,Location_41,6.25,8.51,7.33,310.69,0.0359,0.0337,0.0076,0.0019,0.0021,18.462038,74.080617
3/19/2024 19:00,Location_42,7,7.19,6.07,805,0.0042,0.0028,0.0084,0.025,0.0042,18.406087,73.723656
3/19/2024 20:00,Location_43,8,8.06,5.18,1222.3,0.0406,0.0062,0.0029,0.0427,0.0056,18.676093,74.093505
3/19/2024 21:00,Location_44,6.51,6.57,2.33,718.15,0.0359,0.025,0.0093,0.0294,0.0038,18.439325,74.043107
3/19/2024 22:00,Location_45,7.39,8.39,4.91,786.86,0.0365,0.0168,0.0055,0.0138,0.0009,18.446173,73.964109
3/19/2024 23:00,Location_46,7.83,8.95,2.84,1288.27,0.005,0.0148,0.007,0.0199,0.0041,18.697872,73.993998
3/20/2024 0:00,Location_47,7.54,4.88,9.19,1088.48,0.0359,0.0034,0.006,0.034,0.0006,18.508214,73.729077
3/20/2024 1:00,Location_48,6.47,9,3.69,786.64,0.034,0.0448,0.0012,0.0445,0.0052,18.651452,73.716592
3/20/2024 2:00,Location_49,6.89,7.24,9.55,460.77,0.0415,0.0346,0.0096,0.0021,0.0031,18.766963,73.740706
3/20/2024 3:00,Location_50,7.96,9.07,5.56,1338.9,0.0021,0.0061,0.0012,0.0036,0.0023,18.52659,73.734944
3/20/2024 4:00,Location_1,7.39,6.59,6.5,907.83,0.0012,0.0033,0.0025,0.0163,0.0003,18.486858,73.918952
3/20/2024 5:00,Location_2,6.01,6.27,5.66,409.61,0.0187,0.0487,0.0081,0.0116,0.0023,18.442625,73.786178
3/20/2024 6:00,Location_3,7.9,9.49,1.73,476.77,0.0074,0.0341,0.0062,0.0132,0.0054,18.452185,74.044082
3/20/2024 7:00,Location_4,6.09,5.51,4.07,1224.39,0.0279,0.0209,0.0084,0.0111,0.0001,18.424889,73.878299
3/20/2024 8:00,Location_5,7.86,9.07,1.44,161.8,0.0459,0.0351,0.0052,0.0098,0.0028,18.435057,73.978204
3/20/2024 9:00,Location_6,6.51,6.9,6.42,1488.93,0.0196,0.0378,0.0038,0.0065,0.0056,18.572802,73.961149
3/20/2024 10:00,Location_7,8.4,7.08,4.75,282.49,0.0422,0.039,0.0092,0.0467,0.0024,18.528346,73.827941
3/20/2024 11:00,Location_8,6.92,5.85,7.89,1214.5,0,0.0239,0.0004,0.0072,0.0026,18.682624,73.797267
3/20/2024 12:00,Location_9,6.82,7.44,2.59,652.69,0.0084,0.0215,0.0086,0.0102,0.0035,18.748097,73.836983
3/20/2024 13:00,Location_10,6.37,5.95,2.06,789.1,0.0015,0.0006,0.0023,0.0123,0.0028,18.713909,74.018663
3/20/2024 14:00,Location_11,6.76,4.24,4.36,1332.91,0.0164,0.0463,0.0085,0.0467,0.001,18.612255,73.934511
3/20/2024 15:00,Location_12,8.19,5.63,9.3,678.08,0.0454,0.0302,0.0014,0.0378,0.0001,18.440977,73.801415
3/20/2024 16:00,Location_13,8.49,4.04,7.25,852.49,0.0048,0.0102,0.0058,0.0395,0.0037,18.683907,74.027139
3/20/2024 17:00,Location_14,6.92,9.87,4.48,169.02,0.0303,0.046,0.0089,0.0052,0.0055,18.545131,73.721904
